"","m","nu","lambda","alpha","theoretical_var","envelope_1","envelope_3","envelope_4","envelope_5","diff_1","diff_3","diff_4","diff_5"
"3825",5.33333333333333,-2.77777777777778,3.88888888888889,3.4,1.66272275105051,1.2814199808843,1.29890565201323,1.26008749942166,1.66905805280651,-0.38130277016621,-0.36381709903728,-0.40263525162885,0.00633530175599994
"3826",6.26666666666667,-2.77777777777778,3.88888888888889,3.4,1.29691630540052,1.04822647343708,1.06951274948484,1.07523488133968,1.27558642972595,-0.24868983196344,-0.22740355591568,-0.22168142406084,-0.0213298756745699
"3827",7.2,-2.77777777777778,3.88888888888889,3.4,1.06492182557472,0.888889938431808,0.896093055131226,0.895786773461583,1.10564768211884,-0.176031887142912,-0.168828770443494,-0.169135052113137,0.04072585654412
"3828",8.13333333333333,-2.77777777777778,3.88888888888889,3.4,0.904389629458616,0.775861396006308,0.784345576026481,0.782287101131513,0.876988930575021,-0.128528233452308,-0.120044053432135,-0.122102528327103,-0.027400698883595
"3829",9.06666666666667,-2.77777777777778,3.88888888888889,3.4,0.786521531823663,0.690293899783469,0.694806726439247,0.685546256380689,0.796864546890033,-0.096227632040194,-0.091714805384416,-0.100975275442974,0.01034301506637
"3830",10,-2.77777777777778,3.88888888888889,3.4,0.696194177716812,0.616816895887723,0.625538434298394,0.610108452443423,0.679139800684409,-0.079377281829089,-0.0706557434184181,-0.086085725273389,-0.017054377032403
"3831",1.6,-1.66666666666667,3.88888888888889,3.4,169.296913580247,7.17230809373389,6.72433875644373,6.85689630450563,80.445461098991,-162.124605486513,-162.572574823803,-162.440017275741,-88.851452481256
"3832",2.53333333333333,-1.66666666666667,3.88888888888889,3.4,7.24570705530825,3.18978692876863,3.13034555950245,3.15508841120479,7.10205807498706,-4.05592012653962,-4.1153614958058,-4.09061864410346,-0.14364898032119
"3833",3.46666666666667,-1.66666666666667,3.88888888888889,3.4,3.27442213170569,2.10230760411571,2.06219437702871,2.0511819255901,3.37009113579161,-1.17211452758998,-1.21222775467698,-1.22324020611559,0.0956690040859201
"3834",4.4,-1.66666666666667,3.88888888888889,3.4,2.11283524904215,1.54362715488185,1.56382538076451,1.54053571799742,2.09425427252408,-0.5692080941603,-0.54900986827764,-0.57229953104473,-0.01858097651807
"3835",5.33333333333333,-1.66666666666667,3.88888888888889,3.4,1.56358888603036,1.21773969469389,1.24491216327121,1.22134100066659,1.56183168444577,-0.34584919133647,-0.31867672275915,-0.34224788536377,-0.00175720158458992
"3836",6.26666666666667,-1.66666666666667,3.88888888888889,3.4,1.24294581400013,1.02149943139104,1.02348477563374,1.0205124504559,1.28112093910724,-0.22144638260909,-0.21946103836639,-0.22243336354423,0.0381751251071101
"3837",7.2,-1.66666666666667,3.88888888888889,3.4,1.03235431334725,0.877304709637752,0.880588595561588,0.869055019785791,1.01172328122874,-0.155049603709498,-0.151765717785662,-0.163299293561459,-0.0206310321185099
"3838",8.13333333333333,-1.66666666666667,3.88888888888889,3.4,0.883248608313645,0.767528567733957,0.771291715904642,0.771726445131067,0.887773681259413,-0.115720040579688,-0.111956892409003,-0.111522163182578,0.00452507294576798
"3839",9.06666666666667,-1.66666666666667,3.88888888888889,3.4,0.772028808725241,0.676283726893054,0.6875071501854,0.677593387458942,0.774936030529886,-0.095745081832187,-0.0845216585398411,-0.094435421266299,0.00290722180464498
"3840",10,-1.66666666666667,3.88888888888889,3.4,0.685829903978052,0.610802679464561,0.621688010702652,0.61510562505882,0.685456192090573,-0.075027224513491,-0.0641418932754,-0.0707242789192319,-0.000373711887479033
"3841",1.6,-0.555555555555555,3.88888888888889,3.4,70.1885459533607,5.384679284684,5.32446099324279,5.38407108797235,45.7619034074361,-64.8038666686767,-64.8640849601179,-64.8044748653884,-24.4266425459246
"3842",2.53333333333333,-0.555555555555555,3.88888888888889,3.4,5.77712157245361,2.95199105108894,2.85690870680237,2.82802950417164,5.79058024783784,-2.82513052136467,-2.92021286565124,-2.94909206828197,0.0134586753842303
"3843",3.46666666666667,-0.555555555555555,3.88888888888889,3.4,2.97625405983171,1.97151405804477,1.97336302842433,1.93580622606201,2.97180979044086,-1.00474000178694,-1.00289103140738,-1.0404478337697,-0.00444426939085041
"3844",4.4,-0.555555555555555,3.88888888888889,3.4,2.00640698169434,1.4838017672012,1.50000601533141,1.49789115621373,1.99468206183079,-0.52260521449314,-0.50640096636293,-0.50851582548061,-0.0117249198635501
"3845",5.33333333333333,-0.555555555555555,3.88888888888889,3.4,1.51402195352028,1.19012323201204,1.19919408477256,1.2040566067902,1.49552866463596,-0.32389872150824,-0.31482786874772,-0.30996534673008,-0.0184932888843199
"3846",6.26666666666667,-0.555555555555555,3.88888888888889,3.4,1.21596056829994,0.998222528730625,1.00877029565721,1.01384464615028,1.20963297578507,-0.217738039569315,-0.20719027264273,-0.20211592214966,-0.00632759251487003
"3847",7.2,-0.555555555555555,3.88888888888889,3.4,1.01607055723352,0.86359555748636,0.871168674227844,0.869602185726036,1.01326913411395,-0.15247499974716,-0.144901883005676,-0.146468371507484,-0.0028014231195701
"3848",8.13333333333333,-0.555555555555555,3.88888888888889,3.4,0.872678097741159,0.757911967845789,0.771571578804129,0.759493532546732,0.884215042220883,-0.11476612989537,-0.10110651893703,-0.113184565194427,0.011536944479724
"3849",9.06666666666667,-0.555555555555555,3.88888888888889,3.4,0.76478244717603,0.676935441534558,0.684339614254659,0.68991356421838,0.771567344465507,-0.087847005641472,-0.080442832921371,-0.0748688829576499,0.00678489728947707
"3850",10,-0.555555555555555,3.88888888888889,3.4,0.680647767108673,0.612212139660236,0.61580822821056,0.605874944294733,0.682301640540696,-0.068435627448437,-0.064839538898113,-0.07477282281394,0.00165387343202295
"3851",1.6,0.555555555555555,3.88888888888889,3.4,70.1885459533607,5.41375069484897,5.27370217284447,5.68373464570242,75.7480639462697,-64.7747952585117,-64.9148437805162,-64.5048113076583,5.55951799290899
"3852",2.53333333333333,0.555555555555555,3.88888888888889,3.4,5.77712157245361,2.90777953777238,2.8836552900951,2.85131832686847,6.00316858403272,-2.86934203468123,-2.89346628235851,-2.92580324558514,0.22604701157911
"3853",3.46666666666667,0.555555555555555,3.88888888888889,3.4,2.97625405983171,1.95626237849162,1.9835830428709,1.97730798741684,3.01060737969296,-1.01999168134009,-0.99267101696081,-0.99894607241487,0.0343533198612498
"3854",4.4,0.555555555555555,3.88888888888889,3.4,2.00640698169434,1.4858413106517,1.483241041565,1.49847113575693,1.99887985393125,-0.52056567104264,-0.52316594012934,-0.50793584593741,-0.00752712776309017
"3855",5.33333333333333,0.555555555555555,3.88888888888889,3.4,1.51402195352028,1.20280920791077,1.19588847205249,1.17256601879378,1.52875440800205,-0.31121274560951,-0.31813348146779,-0.3414559347265,0.0147324544817702
"3856",6.26666666666667,0.555555555555555,3.88888888888889,3.4,1.21596056829994,0.990229439077492,1.01281079736354,1.0101393523818,1.21367009356523,-0.225731129222448,-0.2031497709364,-0.20582121591814,-0.00229047473470989
"3857",7.2,0.555555555555555,3.88888888888889,3.4,1.01607055723352,0.859135951572599,0.87297023205308,0.847200707790905,1.00894288516597,-0.156934605660921,-0.14310032518044,-0.168869849442615,-0.00712767206754994
"3858",8.13333333333333,0.555555555555555,3.88888888888889,3.4,0.872678097741159,0.759010202633535,0.765256912247456,0.768300742046196,0.87118059134381,-0.113667895107624,-0.107421185493703,-0.104377355694963,-0.00149750639734902
"3859",9.06666666666667,0.555555555555555,3.88888888888889,3.4,0.76478244717603,0.681464820671217,0.68657132099209,0.690568132532561,0.765840375088174,-0.0833176265048129,-0.07821112618394,-0.0742143146434689,0.0010579279121441
"3860",10,0.555555555555555,3.88888888888889,3.4,0.680647767108673,0.618356533471559,0.616909425333605,0.601222873091275,0.681827055167858,-0.0622912336371141,-0.063738341775068,-0.0794248940173981,0.00117928805918499
"3861",1.6,1.66666666666667,3.88888888888889,3.4,169.296913580247,6.55429420166224,6.59065921270107,7.0065694989871,110.741537131422,-162.742619378585,-162.706254367546,-162.29034408126,-58.555376448825
"3862",2.53333333333333,1.66666666666667,3.88888888888889,3.4,7.24570705530825,3.13359952114543,3.13691294084739,3.13867602247304,7.48218558772026,-4.11210753416282,-4.10879411446086,-4.10703103283521,0.23647853241201
"3863",3.46666666666667,1.66666666666667,3.88888888888889,3.4,3.27442213170569,2.04009662480663,2.07239034365394,2.04515819726188,3.1751986701177,-1.23432550689906,-1.20203178805175,-1.22926393444381,-0.0992234615879899
"3864",4.4,1.66666666666667,3.88888888888889,3.4,2.11283524904215,1.52485826093738,1.54817007228877,1.50314337531039,2.17335762070817,-0.58797698810477,-0.56466517675338,-0.60969187373176,0.0605223716660199
"3865",5.33333333333333,1.66666666666667,3.88888888888889,3.4,1.56358888603036,1.22947155310215,1.23236022656038,1.22932875210562,1.57687613354878,-0.33411733292821,-0.33122865946998,-0.33426013392474,0.01328724751842
"3866",6.26666666666667,1.66666666666667,3.88888888888889,3.4,1.24294581400013,1.02984262508925,1.0215278480786,1.03109067593396,1.19770482229125,-0.21310318891088,-0.22141796592153,-0.21185513806617,-0.0452409917088799
"3867",7.2,1.66666666666667,3.88888888888889,3.4,1.03235431334725,0.867641540905362,0.885450301473041,0.879200604286799,1.01685689957508,-0.164712772441888,-0.146904011874209,-0.153153709060451,-0.01549741377217
"3868",8.13333333333333,1.66666666666667,3.88888888888889,3.4,0.883248608313645,0.759881663709407,0.778688264790791,0.761235311547721,0.912886659769811,-0.123366944604238,-0.104560343522854,-0.122013296765924,0.0296380514561659
"3869",9.06666666666667,1.66666666666667,3.88888888888889,3.4,0.772028808725241,0.674390730941951,0.693239135840576,0.676936226585712,0.802117063670325,-0.09763807778329,-0.0787896728846651,-0.0950925821395291,0.0300882549450839
"3870",10,1.66666666666667,3.88888888888889,3.4,0.685829903978052,0.610661006485427,0.623082742025878,0.610076948437534,0.703796907921424,-0.075168897492625,-0.062747161952174,-0.075752955540518,0.017967003943372
"3871",1.6,2.77777777777778,3.88888888888889,3.4,367.513648834019,9.11431370150073,8.82196563127815,9.01339163164209,139.115945332325,-358.399335132518,-358.691683202741,-358.500257202377,-228.397703501694
"3872",2.53333333333333,2.77777777777778,3.88888888888889,3.4,10.1828780210175,3.71516146717744,3.62931343985605,3.81128495364286,9.81825629002305,-6.46771655384006,-6.55356458116145,-6.37159306737464,-0.364621730994449
"3873",3.46666666666667,2.77777777777778,3.88888888888889,3.4,3.87075827545365,2.25306901191905,2.27103038418296,2.27889183512501,3.70211278582611,-1.6176892635346,-1.59972789127069,-1.59186644032864,-0.16864548962754
"3874",4.4,2.77777777777778,3.88888888888889,3.4,2.32569178373776,1.60985078617022,1.65199710610393,1.62493057588168,2.29825838224254,-0.71584099756754,-0.67369467763383,-0.70076120785608,-0.02743340149522
"3875",5.33333333333333,2.77777777777778,3.88888888888889,3.4,1.66272275105051,1.26791054801005,1.29917164292108,1.29642296394096,1.6039909524927,-0.39481220304046,-0.36355110812943,-0.36629978710955,-0.05873179855781
"3876",6.26666666666667,2.77777777777778,3.88888888888889,3.4,1.29691630540052,1.04910440081185,1.06006145934173,1.05805526455602,1.19406723370959,-0.24781190458867,-0.23685484605879,-0.2388610408445,-0.10284907169093
"3877",7.2,2.77777777777778,3.88888888888889,3.4,1.06492182557472,0.891694613078235,0.904959161642805,0.886399446354374,1.01568474183901,-0.173227212496485,-0.159962663931915,-0.178522379220346,-0.0492370837357099
"3878",8.13333333333333,2.77777777777778,3.88888888888889,3.4,0.904389629458616,0.764647204754382,0.789367555081358,0.778102070159912,0.897036210028935,-0.139742424704234,-0.115022074377258,-0.126287559298704,-0.00735341942968104
"3879",9.06666666666667,2.77777777777778,3.88888888888889,3.4,0.786521531823663,0.68046732188962,0.70194532481452,0.683888931980621,0.808819430617799,-0.106054209934043,-0.084576207009143,-0.102632599843042,0.022297898794136
"3880",10,2.77777777777778,3.88888888888889,3.4,0.696194177716812,0.613027189839999,0.627344824931289,0.616519904560948,0.675114500536809,-0.083166987876813,-0.0688493527855231,-0.0796742731558641,-0.021079677180003
"3881",1.6,3.88888888888889,3.88888888888889,3.4,664.838751714677,12.5830586459311,12.5426487091505,11.9253129417589,343.14414567014,-652.255693068746,-652.296103005526,-652.913438772918,-321.694606044537
"3882",2.53333333333333,3.88888888888889,3.88888888888889,3.4,14.5886344695815,4.51959609723201,4.36746332950382,4.49193229850498,13.9834815876427,-10.0690383723495,-10.2211711400777,-10.0967021710765,-0.6051528819388
"3883",3.46666666666667,3.88888888888889,3.88888888888889,3.4,4.76526249107559,2.54840955433107,2.5443964346877,2.58161600729621,4.53409175282823,-2.21685293674452,-2.22086605638789,-2.18364648377938,-0.23117073824736
"3884",4.4,3.88888888888889,3.88888888888889,3.4,2.64497658578118,1.72700938387052,1.78976680410278,1.79190897567089,2.62644174015722,-0.91796720191066,-0.8552097816784,-0.85306761011029,-0.0185348456239596
"3885",5.33333333333333,3.88888888888889,3.88888888888889,3.4,1.81142354858074,1.32891101663823,1.36887535155817,1.34395098513551,1.78201289657592,-0.48251253194251,-0.44254819702257,-0.46747256344523,-0.0294106520048198
"3886",6.26666666666667,3.88888888888889,3.88888888888889,3.4,1.37787204250111,1.07750076215454,1.11411582368741,1.08073337892774,1.24586284937207,-0.30037128034657,-0.2637562188137,-0.29713866357337,-0.13200919312904
"3887",7.2,3.88888888888889,3.88888888888889,3.4,1.11377309391592,0.914044827864995,0.93108515839251,0.914742346106597,1.04614267195535,-0.199728266050925,-0.18268793552341,-0.199030747809323,-0.0676304219605701
"3888",8.13333333333333,3.88888888888889,3.88888888888889,3.4,0.936101161176073,0.790379439160096,0.805493153223807,0.811430013737225,0.945955546973809,-0.145721722015977,-0.130608007952266,-0.124671147438848,0.00985438579773601
"3889",9.06666666666667,3.88888888888889,3.88888888888889,3.4,0.808260616471296,0.688986887603221,0.714179892489417,0.697445115444486,0.749773791708863,-0.119273728868075,-0.0940807239818789,-0.11081550102681,-0.0584868247624329
"3890",10,3.88888888888889,3.88888888888889,3.4,0.711740588324951,0.616284708459622,0.641837622707672,0.628596794594366,0.73099320122333,-0.095455879865329,-0.069902965617279,-0.083143793730585,0.019252612898379
"3891",1.6,5,3.88888888888889,3.4,1061.27222222222,17.5689402152946,18.3142036452913,16.4076292064796,406.92357577084,-1043.70328200693,-1042.95801857693,-1044.86459301574,-654.34864645138
"3892",2.53333333333333,5,3.88888888888889,3.4,20.4629764010001,5.52310742738022,5.33263113233705,5.94093802320876,16.1763916245915,-14.9398689736199,-15.130345268663,-14.5220383777913,-4.2865847764086
"3893",3.46666666666667,5,3.88888888888889,3.4,5.95793477857152,2.96480374279568,2.93400113254371,3.06879348448147,5.3278341425677,-2.99313103577584,-3.02393364602781,-2.88914129409005,-0.63010063600382
"3894",4.4,5,3.88888888888889,3.4,3.07068965517241,1.96643279335612,1.95649737648283,1.9876269198466,2.43933900002467,-1.10425686181629,-1.11419227868958,-1.08306273532581,-0.63135065514774
"3895",5.33333333333333,5,3.88888888888889,3.4,2.00969127862104,1.41342577599428,1.46794886996445,1.46906645199511,2.20571021069844,-0.59626550262676,-0.54174240865659,-0.54062482662593,0.1960189320774
"3896",6.26666666666667,5,3.88888888888889,3.4,1.48581302530189,1.12794223065457,1.18115026962137,1.16793521822277,1.24244822699035,-0.35787079464732,-0.30466275568052,-0.31787780707912,-0.24336479831154
"3897",7.2,5,3.88888888888889,3.4,1.17890811837085,0.952194032779095,0.981011604114841,0.970250077789896,1.41656653629102,-0.226714085591755,-0.197896514256009,-0.208658040580954,0.23765841792017
"3898",8.13333333333333,5,3.88888888888889,3.4,0.978383203466016,0.822355975764723,0.830088927028379,0.819624146385427,1.02055908598302,-0.156027227701293,-0.148294276437637,-0.158759057080589,0.042175882517004
"3899",9.06666666666667,5,3.88888888888889,3.4,0.83724606266814,0.712890759846084,0.728134974098312,0.725449805285906,0.879151747366683,-0.124355302822056,-0.109111088569828,-0.111796257382234,0.0419056846985431
"3900",10,5,3.88888888888889,3.4,0.732469135802469,0.627004532464587,0.650675668391462,0.647380544671265,0.854773295535839,-0.105464603337882,-0.081793467411007,-0.0850885911312039,0.12230415973337
"3901",1.6,-5,5,3.4,1061.27222222222,18.8318666030817,20.5294233079965,20.2325638221545,277.102328769574,-1042.44035561914,-1040.74279891422,-1041.03965840007,-784.169893452646
"3902",2.53333333333333,-5,5,3.4,20.4629764010001,5.69906653820819,5.57815387020944,5.66717771599882,20.1257607553089,-14.7639098627919,-14.8848225307907,-14.7957986850013,-0.337215645691199
"3903",3.46666666666667,-5,5,3.4,5.95793477857152,2.98360618365677,2.94628370267524,2.9359314134698,5.37538035588277,-2.97432859491475,-3.01165107589628,-3.02200336510172,-0.58255442268875
"3904",4.4,-5,5,3.4,3.07068965517241,1.9849593575246,1.9438801216514,1.92065376949042,2.27906164170686,-1.08573029764781,-1.12680953352101,-1.15003588568199,-0.79162801346555
"3905",5.33333333333333,-5,5,3.4,2.00969127862104,1.48095877259106,1.4440060822236,1.43535379601291,1.96101454998355,-0.52873250602998,-0.56568519639744,-0.57433748260813,-0.0486767286374901
"3906",6.26666666666667,-5,5,3.4,1.48581302530189,1.1609654505309,1.16193502357953,1.15752787148936,1.5556404520979,-0.32484757477099,-0.32387800172236,-0.32828515381253,0.06982742679601
"3907",7.2,-5,5,3.4,1.17890811837085,0.967471076606903,0.976699593443855,0.962373532170998,1.18388068706537,-0.211437041763947,-0.202208524926995,-0.216534586199852,0.0049725686945199
"3908",8.13333333333333,-5,5,3.4,0.978383203466016,0.824015146374249,0.832005408830732,0.825635829099204,0.876447219579236,-0.154368057091767,-0.146377794635284,-0.152747374366812,-0.10193598388678
"3909",9.06666666666667,-5,5,3.4,0.83724606266814,0.718662308678191,0.726747063876625,0.741617337661467,0.849292501844891,-0.118583753989949,-0.110498998791515,-0.095628725006673,0.0120464391767511
"3910",10,-5,5,3.4,0.732469135802469,0.64706768288051,0.645407710880402,0.639907947905675,0.711053079552852,-0.085401452921959,-0.0870614249220669,-0.092561187896794,-0.021416056249617
"3911",1.6,-3.88888888888889,5,3.4,664.838751714677,13.7841175147044,14.7246458249543,13.7025915812205,385.797617282295,-651.054634199973,-650.114105889723,-651.136160133456,-279.041134432382
"3912",2.53333333333333,-3.88888888888889,5,3.4,14.5886344695815,4.57228745509459,4.53881121843735,4.55670093081132,14.7422120554749,-10.0163470144869,-10.0498232511442,-10.0319335387702,0.1535775858934
"3913",3.46666666666667,-3.88888888888889,5,3.4,4.76526249107559,2.6265613580423,2.54210916472166,2.59778776416048,4.81613145885935,-2.13870113303329,-2.22315332635393,-2.16747472691511,0.0508689677837602
"3914",4.4,-3.88888888888889,5,3.4,2.64497658578118,1.78963455291009,1.76556185419533,1.78517711759296,2.34407776243108,-0.85534203287109,-0.87941473158585,-0.85979946818822,-0.3008988233501
"3915",5.33333333333333,-3.88888888888889,5,3.4,1.81142354858074,1.35344860114156,1.36047321301157,1.32543725404175,1.93368424646134,-0.45797494743918,-0.45095033556917,-0.48598629453899,0.1222606978806
"3916",6.26666666666667,-3.88888888888889,5,3.4,1.37787204250111,1.09598919133598,1.11790744137149,1.09142790027941,1.20200789387625,-0.28188285116513,-0.25996460112962,-0.2864441422217,-0.17586414862486
"3917",7.2,-3.88888888888889,5,3.4,1.11377309391592,0.92233513672574,0.937750080056066,0.931086884115326,1.04536264765967,-0.19143795719018,-0.176023013859854,-0.182686209800594,-0.06841044625625
"3918",8.13333333333333,-3.88888888888889,5,3.4,0.936101161176073,0.79199877181174,0.803090814139048,0.784068164931693,0.857939834492633,-0.144102389364333,-0.133010347037025,-0.15203299624438,-0.07816132668344
"3919",9.06666666666667,-3.88888888888889,5,3.4,0.808260616471296,0.706749635838814,0.708784718724797,0.713037753545469,0.787984339264941,-0.101510980632482,-0.099475897746499,-0.0952228629258269,-0.0202762772063549
"3920",10,-3.88888888888889,5,3.4,0.711740588324951,0.634976541026708,0.630059377043267,0.631275727468099,0.813581411465676,-0.076764047298243,-0.081681211281684,-0.080464860856852,0.101840823140725
"3921",1.6,-2.77777777777778,5,3.4,367.513648834019,9.56931437566379,9.34909918621652,9.08098306502523,160.766525250383,-357.944334458355,-358.164549647803,-358.432665768994,-206.747123583636
"3922",2.53333333333333,-2.77777777777778,5,3.4,10.1828780210175,3.70090783139241,3.7564423083466,3.50585313508247,10.3348920515321,-6.48197018962509,-6.4264357126709,-6.67702488593503,0.1520140305146
"3923",3.46666666666667,-2.77777777777778,5,3.4,3.87075827545365,2.31006197084375,2.25263994554906,2.28312981945407,3.68592308667922,-1.5606963046099,-1.61811832990459,-1.58762845599958,-0.18483518877443
"3924",4.4,-2.77777777777778,5,3.4,2.32569178373776,1.64059728286035,1.64514236185423,1.64944546754922,2.33325756375415,-0.68509450087741,-0.68054942188353,-0.67624631618854,0.00756578001639019
"3925",5.33333333333333,-2.77777777777778,5,3.4,1.66272275105051,1.2814199808843,1.29890565201323,1.27332951420618,1.67073492770648,-0.38130277016621,-0.36381709903728,-0.38939323684433,0.00801217665596998
"3926",6.26666666666667,-2.77777777777778,5,3.4,1.29691630540052,1.04822647343708,1.06951274948484,1.05175730854091,1.25012741825553,-0.24868983196344,-0.22740355591568,-0.24515899685961,-0.04678888714499
"3927",7.2,-2.77777777777778,5,3.4,1.06492182557472,0.888889938431808,0.896093055131226,0.897880024493461,1.12891317425243,-0.176031887142912,-0.168828770443494,-0.167041801081259,0.0639913486777102
"3928",8.13333333333333,-2.77777777777778,5,3.4,0.904389629458616,0.775861396006308,0.784345576026481,0.791770814487216,0.908542888208424,-0.128528233452308,-0.120044053432135,-0.1126188149714,0.00415325874980799
"3929",9.06666666666667,-2.77777777777778,5,3.4,0.786521531823663,0.690293899783469,0.694806726439247,0.697257358261338,0.797804244963924,-0.096227632040194,-0.091714805384416,-0.0892641735623251,0.011282713140261
"3930",10,-2.77777777777778,5,3.4,0.696194177716812,0.616816895887723,0.625538434298394,0.628530737572412,0.69486544900062,-0.079377281829089,-0.0706557434184181,-0.0676634401444001,-0.00132872871619205
"3931",1.6,-1.66666666666667,5,3.4,169.296913580247,7.17230809373389,6.72433875644373,7.71967886360614,90.872956963818,-162.124605486513,-162.572574823803,-161.577234716641,-78.423956616429
"3932",2.53333333333333,-1.66666666666667,5,3.4,7.24570705530825,3.18978692876863,3.13034555950245,3.14258789197554,7.33294039177646,-4.05592012653962,-4.1153614958058,-4.10311916333271,0.0872333364682101
"3933",3.46666666666667,-1.66666666666667,5,3.4,3.27442213170569,2.10230760411571,2.06219437702871,2.05307187924009,3.18986697117988,-1.17211452758998,-1.21222775467698,-1.2213502524656,-0.0845551605258099
"3934",4.4,-1.66666666666667,5,3.4,2.11283524904215,1.54362715488185,1.56382538076451,1.50254750541038,2.132173268631,-0.5692080941603,-0.54900986827764,-0.61028774363177,0.01933801958885
"3935",5.33333333333333,-1.66666666666667,5,3.4,1.56358888603036,1.21773969469389,1.24491216327121,1.24149080466149,1.55251041269094,-0.34584919133647,-0.31867672275915,-0.32209808136887,-0.01107847333942
"3936",6.26666666666667,-1.66666666666667,5,3.4,1.24294581400013,1.02149943139104,1.02348477563374,1.02402016675515,1.22931151469115,-0.22144638260909,-0.21946103836639,-0.21892564724498,-0.01363429930898
"3937",7.2,-1.66666666666667,5,3.4,1.03235431334725,0.877304709637752,0.880588595561588,0.873418609822517,1.02712552707837,-0.155049603709498,-0.151765717785662,-0.158935703524733,-0.00522878626888001
"3938",8.13333333333333,-1.66666666666667,5,3.4,0.883248608313645,0.767528567733957,0.771291715904642,0.764078980697181,0.875941113928921,-0.115720040579688,-0.111956892409003,-0.119169627616464,-0.007307494384724
"3939",9.06666666666667,-1.66666666666667,5,3.4,0.772028808725241,0.676283726893054,0.6875071501854,0.675222727631945,0.765332499197469,-0.095745081832187,-0.0845216585398411,-0.096806081093296,-0.006696309527772
"3940",10,-1.66666666666667,5,3.4,0.685829903978052,0.610802679464561,0.621688010702652,0.608047609014292,0.686017587744904,-0.075027224513491,-0.0641418932754,-0.07778229496376,0.000187683766851965
"3941",1.6,-0.555555555555555,5,3.4,70.1885459533607,5.384679284684,5.32446099324279,5.506546483309,38.6738029966726,-64.8038666686767,-64.8640849601179,-64.6819994700517,-31.5147429566881
"3942",2.53333333333333,-0.555555555555555,5,3.4,5.77712157245361,2.95199105108894,2.85690870680237,2.82020944538731,5.71791389675996,-2.82513052136467,-2.92021286565124,-2.9569121270663,-0.0592076756936502
"3943",3.46666666666667,-0.555555555555555,5,3.4,2.97625405983171,1.97151405804477,1.97336302842433,1.95220557323117,2.96744686468258,-1.00474000178694,-1.00289103140738,-1.02404848660054,-0.0088071951491302
"3944",4.4,-0.555555555555555,5,3.4,2.00640698169434,1.4838017672012,1.50000601533141,1.48153140495432,1.99210712418922,-0.52260521449314,-0.50640096636293,-0.52487557674002,-0.0142998575051201
"3945",5.33333333333333,-0.555555555555555,5,3.4,1.51402195352028,1.19012323201204,1.19919408477256,1.16971857864516,1.50819586880901,-0.32389872150824,-0.31482786874772,-0.34430337487512,-0.00582608471126989
"3946",6.26666666666667,-0.555555555555555,5,3.4,1.21596056829994,0.998222528730625,1.00877029565721,1.00059905515614,1.23218265143185,-0.217738039569315,-0.20719027264273,-0.2153615131438,0.01622208313191
"3947",7.2,-0.555555555555555,5,3.4,1.01607055723352,0.86359555748636,0.871168674227844,0.86468011084294,1.02557194358177,-0.15247499974716,-0.144901883005676,-0.15139044639058,0.00950138634825004
"3948",8.13333333333333,-0.555555555555555,5,3.4,0.872678097741159,0.757911967845789,0.771571578804129,0.749739716379044,0.866842789132593,-0.11476612989537,-0.10110651893703,-0.122938381362115,-0.00583530860856596
"3949",9.06666666666667,-0.555555555555555,5,3.4,0.76478244717603,0.676935441534558,0.684339614254659,0.684353602252082,0.759349699600785,-0.087847005641472,-0.080442832921371,-0.080428844923948,-0.00543274757524492
"3950",10,-0.555555555555555,5,3.4,0.680647767108673,0.612212139660236,0.61580822821056,0.611090442245083,0.674283424752977,-0.068435627448437,-0.064839538898113,-0.06955732486359,-0.00636434235569605
"3951",1.6,0.555555555555555,5,3.4,70.1885459533607,5.41375069484897,5.27370217284447,5.33967600158718,35.6942899584105,-64.7747952585117,-64.9148437805162,-64.8488699517735,-34.4942559949502
"3952",2.53333333333333,0.555555555555555,5,3.4,5.77712157245361,2.90777953777238,2.8836552900951,2.87921660803881,5.92229539881598,-2.86934203468123,-2.89346628235851,-2.8979049644148,0.14517382636237
"3953",3.46666666666667,0.555555555555555,5,3.4,2.97625405983171,1.95626237849162,1.9835830428709,1.98434485229586,2.99738736040821,-1.01999168134009,-0.99267101696081,-0.99190920753585,0.0211333005765
"3954",4.4,0.555555555555555,5,3.4,2.00640698169434,1.4858413106517,1.483241041565,1.50683962053828,2.00313531068837,-0.52056567104264,-0.52316594012934,-0.49956736115606,-0.00327167100597014
"3955",5.33333333333333,0.555555555555555,5,3.4,1.51402195352028,1.20280920791077,1.19588847205249,1.21644682358627,1.49263604075805,-0.31121274560951,-0.31813348146779,-0.29757512993401,-0.02138591276223
"3956",6.26666666666667,0.555555555555555,5,3.4,1.21596056829994,0.990229439077492,1.01281079736354,1.02067998050179,1.2229558174671,-0.225731129222448,-0.2031497709364,-0.19528058779815,0.0069952491671601
"3957",7.2,0.555555555555555,5,3.4,1.01607055723352,0.859135951572599,0.87297023205308,0.870522614945901,1.01047732896422,-0.156934605660921,-0.14310032518044,-0.145547942287619,-0.00559322826930009
"3958",8.13333333333333,0.555555555555555,5,3.4,0.872678097741159,0.759010202633535,0.765256912247456,0.749453868247239,0.878187755831578,-0.113667895107624,-0.107421185493703,-0.12322422949392,0.00550965809041903
"3959",9.06666666666667,0.555555555555555,5,3.4,0.76478244717603,0.681464820671217,0.68657132099209,0.679161135611146,0.761044323842089,-0.0833176265048129,-0.07821112618394,-0.085621311564884,-0.00373812333394097
