"","m","nu","lambda","alpha","theoretical_mean","envelope_1","envelope_3","envelope_4","envelope_5","diff_1","diff_3","diff_4","diff_5"
"5711",1.6,-3.88888888888889,2.77777777777778,5.6,20.9259259259259,9.64968568203686,9.61479873065708,9.57406896073945,20.2538100677926,-11.276240243889,-11.3111271952688,-11.3518569651864,-0.672115858133299
"5712",2.53333333333333,-3.88888888888889,2.77777777777778,5.6,9.8792270531401,7.0896126395244,7.06904053451681,7.12019215396203,9.63875538612243,-2.7896144136157,-2.81018651862329,-2.75903489917807,-0.240471667017671
"5713",3.46666666666667,-3.88888888888889,2.77777777777778,5.6,7.19219219219219,5.91694769142613,5.90926230567588,5.90832594308199,7.2235160379044,-1.27524450076606,-1.28292988651631,-1.2838662491102,0.03132384571221
"5714",4.4,-3.88888888888889,2.77777777777778,5.6,5.98039215686275,5.25503262452019,5.24858484620623,5.26310382575737,5.84282464104519,-0.725359532342559,-0.73180731065652,-0.717288331105379,-0.13756751581756
"5715",5.33333333333333,-3.88888888888889,2.77777777777778,5.6,5.29059829059829,4.81733541175296,4.82507705966386,4.81884769647346,5.37339371941989,-0.47326287884533,-0.46552123093443,-0.471750594124829,0.0827954288216004
"5716",6.26666666666667,-3.88888888888889,2.77777777777778,5.6,4.84528832630098,4.51751528469758,4.52193034909405,4.51660722747799,4.72182335000215,-0.3277730416034,-0.32335797720693,-0.32868109882299,-0.12346497629883
"5717",7.2,-3.88888888888889,2.77777777777778,5.6,4.53405017921147,4.2850788256872,4.29176967331711,4.30258078118557,4.43761422043996,-0.24897135352427,-0.24228050589436,-0.2314693980259,-0.0964359587715107
"5718",8.13333333333333,-3.88888888888889,2.77777777777778,5.6,4.30425752855659,4.11234820806105,4.10945067731792,4.11718959794866,4.22325857322846,-0.19190932049554,-0.19480685123867,-0.18706793060793,-0.0809989553281305
"5719",9.06666666666667,-3.88888888888889,2.77777777777778,5.6,4.12764003673095,3.98100449188334,3.97348265661465,3.96892862184158,4.06504499014666,-0.14663554484761,-0.1541573801163,-0.15871141488937,-0.0625950465842902
"5720",10,-3.88888888888889,2.77777777777778,5.6,3.98765432098766,3.86563260033434,3.86353883447689,3.87334012290586,3.91225894233403,-0.12202172065332,-0.12411548651077,-0.1143141980818,-0.0753953786536301
"5721",1.6,-2.77777777777778,2.77777777777778,5.6,15.7407407407407,7.67442314363883,7.60976822606672,7.64733183788671,15.7189643404247,-8.06631759710187,-8.13097251467398,-8.09340890285399,-0.0217764003159999
"5722",2.53333333333333,-2.77777777777778,2.77777777777778,5.6,7.85024154589372,5.84915272707498,5.84103259560331,5.84903725374841,7.83819612014958,-2.00108881881874,-2.00920895029041,-2.00120429214531,-0.01204542574414
"5723",3.46666666666667,-2.77777777777778,2.77777777777778,5.6,5.93093093093093,5.0321711832829,5.00541600276896,5.03045332635309,5.76930363882538,-0.89875974764803,-0.92551492816197,-0.90047760457784,-0.16162729210555
"5724",4.4,-2.77777777777778,2.77777777777778,5.6,5.06535947712418,4.54989344543398,4.53931269430125,4.53092458268067,5.08685943982054,-0.5154660316902,-0.52604678282293,-0.53443489444351,0.0214999626963595
"5725",5.33333333333333,-2.77777777777778,2.77777777777778,5.6,4.57264957264957,4.24010048741827,4.24034677694293,4.24019929403689,4.53625929059844,-0.3325490852313,-0.33230279570664,-0.332450278612679,-0.0363902820511299
"5726",6.26666666666667,-2.77777777777778,2.77777777777778,5.6,4.25457102672293,4.01484395900442,4.01832813711621,4.01087516826998,4.21777792764778,-0.23972706771851,-0.23624288960672,-0.24369585845295,-0.0367930990751502
"5727",7.2,-2.77777777777778,2.77777777777778,5.6,4.03225806451613,3.85925315490292,3.85176442974539,3.85961888849495,4.00093760814759,-0.17300490961321,-0.18049363477074,-0.17263917602118,-0.0313204563685403
"5728",8.13333333333333,-2.77777777777778,2.77777777777778,5.6,3.8681204569055,3.73781870327006,3.72634025471654,3.75450898102681,3.84928232379676,-0.13030175363544,-0.14178020218896,-0.11361147587869,-0.0188381331087397
"5729",9.06666666666667,-2.77777777777778,2.77777777777778,5.6,3.74196510560147,3.63642254891437,3.62524508885516,3.6270938851117,3.74688276139737,-0.1055425566871,-0.11672001674631,-0.11487122048977,0.00491765579589964
"5730",10,-2.77777777777778,2.77777777777778,5.6,3.64197530864198,3.55266592051065,3.54537490808953,3.55665620226637,3.62374318122651,-0.0893093881313298,-0.0966004005524499,-0.0853191063756098,-0.01823212741547
"5731",1.6,-1.66666666666667,2.77777777777778,5.6,10.5555555555556,5.72561217618773,5.68044047121444,5.67337152540395,10.7446998762478,-4.82994337936787,-4.87511508434116,-4.88218403015165,0.189144320692201
"5732",2.53333333333333,-1.66666666666667,2.77777777777778,5.6,5.82125603864734,4.62502628469208,4.61107791195811,4.60691113647757,5.71110439304795,-1.19622975395526,-1.21017812668923,-1.21434490216977,-0.11015164559939
"5733",3.46666666666667,-1.66666666666667,2.77777777777778,5.6,4.66966966966967,4.14426564390247,4.11423283120116,4.13394866954598,4.64673782374339,-0.5254040257672,-0.55543683846851,-0.53572100012369,-0.0229318459262799
"5734",4.4,-1.66666666666667,2.77777777777778,5.6,4.15032679738562,3.85154238899706,3.83416505849717,3.84281632353636,4.11941067487974,-0.29878440838856,-0.316161738888451,-0.30751047384926,-0.0309161225058805
"5735",5.33333333333333,-1.66666666666667,2.77777777777778,5.6,3.85470085470086,3.65540994794267,3.64971978041088,3.64821496882382,3.8569729438398,-0.19929090675819,-0.20498107428998,-0.20648588587704,0.00227208913893984
"5736",6.26666666666667,-1.66666666666667,2.77777777777778,5.6,3.66385372714487,3.52402288694367,3.51185686757666,3.5111816065229,3.67230071862992,-0.1398308402012,-0.15199685956821,-0.15267212062197,0.00844699148504979
"5737",7.2,-1.66666666666667,2.77777777777778,5.6,3.53046594982079,3.42508286052319,3.41636415450898,3.44852744298343,3.54871554998202,-0.1053830892976,-0.11410179531181,-0.0819385068373601,0.01824960016123
"5738",8.13333333333333,-1.66666666666667,2.77777777777778,5.6,3.43198338525441,3.3502724011932,3.34199713252051,3.338333034103,3.43441915010959,-0.08171098406121,-0.0899862527339002,-0.09365035115141,0.00243576485518027
"5739",9.06666666666667,-1.66666666666667,2.77777777777778,5.6,3.35629017447199,3.29120754635625,3.28886023531699,3.3013245594149,3.38092276757247,-0.0650826281157402,-0.0674299391550002,-0.0549656150570903,0.0246325931004798
"5740",10,-1.66666666666667,2.77777777777778,5.6,3.2962962962963,3.24647684542705,3.2450948824243,3.2563072017014,3.29966598804093,-0.0498194508692498,-0.0512014138719996,-0.0399890945948997,0.0033696917446302
"5741",1.6,-0.555555555555555,2.77777777777778,5.6,5.37037037037037,3.73728230356714,3.73507195846713,3.75953828405144,5.49261786677185,-1.63308806680323,-1.63529841190324,-1.61083208631893,0.12224749640148
"5742",2.53333333333333,-0.555555555555555,2.77777777777778,5.6,3.79227053140097,3.3994232340369,3.37491384798843,3.37716569233742,3.7826921833378,-0.39284729736407,-0.41735668341254,-0.41510483906355,-0.00957834806317015
"5743",3.46666666666667,-0.555555555555555,2.77777777777778,5.6,3.40840840840841,3.21905271695505,3.22881138865679,3.22802394988377,3.377544249532,-0.18935569145336,-0.17959701975162,-0.18038445852464,-0.03086415887641
"5744",4.4,-0.555555555555555,2.77777777777778,5.6,3.23529411764706,3.12837313346676,3.13610840472553,3.14252738333896,3.23284857945409,-0.1069209841803,-0.0991857129215301,-0.0927667343081002,-0.00244553819297
"5745",5.33333333333333,-0.555555555555555,2.77777777777778,5.6,3.13675213675214,3.06454527609345,3.05902566403764,3.08663320551393,3.11891288681799,-0.0722068606586896,-0.0777264727144997,-0.05011893123821,-0.0178392499341498
"5746",6.26666666666667,-0.555555555555555,2.77777777777778,5.6,3.07313642756681,3.02312153533516,3.0152662679694,3.02523598547326,3.06296470056859,-0.0500148922316499,-0.0578701595974098,-0.04790044209355,-0.01017172699822
"5747",7.2,-0.555555555555555,2.77777777777778,5.6,3.02867383512545,2.98872481508418,2.98726349625545,3.0226425214852,3.03171024583769,-0.03994902004127,-0.04141033887,-0.00603131364024989,0.00303641071224003
"5748",8.13333333333333,-0.555555555555555,2.77777777777778,5.6,2.99584631360332,2.95929395394856,2.96669402354837,2.96891286159038,2.99763828906264,-0.0365523596547601,-0.0291522900549501,-0.0269334520129401,0.00179197545931986
"5749",9.06666666666667,-0.555555555555555,2.77777777777778,5.6,2.97061524334252,2.9462202986609,2.9479166361344,2.93964902708435,2.97415855153777,-0.0243949446816201,-0.0226986072081199,-0.0309662162581699,0.00354330819525028
"5750",10,-0.555555555555555,2.77777777777778,5.6,2.95061728395062,2.93416965687521,2.93260213760417,2.93139164447893,2.96556039687295,-0.0164476270754101,-0.0180151463464502,-0.0192256394716903,0.0149431129223299
"5751",1.6,0.555555555555555,2.77777777777778,5.6,0.185185185185187,1.79213982674412,1.7888615561557,1.80630435838853,0.15793463426938,1.60695464155893,1.60367637097051,1.62111917320334,-0.027250550915807
"5752",2.53333333333333,0.555555555555555,2.77777777777778,5.6,1.76328502415459,2.15791737537059,2.16142474041101,2.16661201691291,1.78817527680672,0.394632351216,0.39813971625642,0.40332699275832,0.02489025265213
"5753",3.46666666666667,0.555555555555555,2.77777777777778,5.6,2.14714714714715,2.31524668063656,2.33048159947067,2.31574066573016,2.12945079421245,0.16809953348941,0.18333445232352,0.16859351858301,-0.0176963529347001
"5754",4.4,0.555555555555555,2.77777777777778,5.6,2.3202614379085,2.4060232509516,2.41775766074626,2.40966257071446,2.33830891178975,0.0857618130431002,0.0974962228377598,0.0894011328059601,0.0180474738812499
"5755",5.33333333333333,0.555555555555555,2.77777777777778,5.6,2.41880341880342,2.47216111340415,2.48682468645835,2.49427679265944,2.4239922649257,0.0533576946007299,0.0680212676549301,0.07547337385602,0.00518884612228021
"5756",6.26666666666667,0.555555555555555,2.77777777777778,5.6,2.48241912798875,2.51920923251417,2.52967832447972,2.52308620851937,2.48875367721957,0.0367901045254202,0.0472591964909701,0.04066708053062,0.00633454923082022
"5757",7.2,0.555555555555555,2.77777777777778,5.6,2.52688172043011,2.55760380808405,2.56261757213521,2.56913326810668,2.52860429098709,0.03072208765394,0.0357358517050996,0.0422515476765697,0.00172257055697989
"5758",8.13333333333333,0.555555555555555,2.77777777777778,5.6,2.55970924195223,2.58373083288448,2.58725879170467,2.58586388133392,2.56468472725245,0.0240215909322501,0.0275495497524401,0.0261546393816898,0.00497548530021996
"5759",9.06666666666667,0.555555555555555,2.77777777777778,5.6,2.58494031221304,2.60052025928524,2.60427228615128,2.58997588383076,2.57961190597119,0.0155799470722,0.01933197393824,0.00503557161772017,-0.00532840624184994
"5760",10,0.555555555555555,2.77777777777778,5.6,2.60493827160494,2.61583474894392,2.62207346269059,2.6145532562306,2.59712074406573,0.0108964773389801,0.0171351910856501,0.00961498462566013,-0.00781752753921028
"5761",1.6,1.66666666666667,2.77777777777778,5.6,-5,-0.14933014998108,-0.146603309154795,-0.151618658943239,-5.1664719372685,4.85066985001892,4.85339669084521,4.84838134105676,-0.1664719372685
"5762",2.53333333333333,1.66666666666667,2.77777777777778,5.6,-0.265700483091787,0.912514700749751,0.917496663320965,0.907847675966503,-0.21053397329397,1.17821518384154,1.18319714641275,1.17354815905829,0.055166509797817
"5763",3.46666666666667,1.66666666666667,2.77777777777778,5.6,0.885885885885887,1.42078676849461,1.42513441555239,1.44328535370158,0.920350463631394,0.534900882608723,0.539248529666503,0.557399467815693,0.0344645777455069
"5764",4.4,1.66666666666667,2.77777777777778,5.6,1.40522875816994,1.69699529530213,1.71314339196299,1.71538939658728,1.4377631978219,0.29176653713219,0.30791463379305,0.31016063841734,0.03253443965196
"5765",5.33333333333333,1.66666666666667,2.77777777777778,5.6,1.7008547008547,1.89064100529912,1.90996656582454,1.89560292359005,1.70621538745886,0.18978630444442,0.20911186496984,0.19474822273535,0.00536068660416
"5766",6.26666666666667,1.66666666666667,2.77777777777778,5.6,1.89170182841069,2.01653725184839,2.03856059670541,2.04658219728686,1.90409064274128,0.1248354234377,0.14685876829472,0.15488036887617,0.0123888143305901
"5767",7.2,1.66666666666667,2.77777777777778,5.6,2.02508960573477,2.12713959208928,2.12891457809384,2.14664028673568,2.02339612635506,0.10204998635451,0.10382497235907,0.12155068100091,-0.00169347937970965
"5768",8.13333333333333,1.66666666666667,2.77777777777778,5.6,2.12357217030114,2.19718193191356,2.2069455141383,2.20740144529735,2.10619330334877,0.0736097616124201,0.08337334383716,0.08382927499621,-0.0173788669523702
"5769",9.06666666666667,1.66666666666667,2.77777777777778,5.6,2.19926538108356,2.25147732978429,2.27011884236613,2.2566261905464,2.19280256102484,0.0522119487007302,0.07085346128257,0.0573608094628399,-0.00646282005872001
"5770",10,1.66666666666667,2.77777777777778,5.6,2.25925925925926,2.30029178631697,2.31607836227053,2.30074768042422,2.28989792443251,0.0410325270577099,0.0568191030112701,0.04148842116496,0.03063866517325
"5771",1.6,2.77777777777778,2.77777777777778,5.6,-10.1851851851852,-2.100911238121,-2.07223185973754,-2.05292461442968,-10.175582814078,8.0842739470642,8.11295332544766,8.13226057075552,0.0096023711071993
"5772",2.53333333333333,2.77777777777778,2.77777777777778,5.6,-2.29468599033816,-0.32216746779761,-0.282713400888981,-0.271335427200985,-2.28765112831619,1.97251852254055,2.01197258944918,2.02335056313717,0.00703486202196979
"5773",3.46666666666667,2.77777777777778,2.77777777777778,5.6,-0.375375375375375,0.529460255815996,0.536328488372622,0.536549639328816,-0.37585982763317,0.904835631191371,0.911703863747997,0.911925014704191,-0.000484452257794976
"5774",4.4,2.77777777777778,2.77777777777778,5.6,0.490196078431373,1.00154945000699,1.01188935965197,1.00114367174279,0.577975848552566,0.511353371575617,0.521693281220597,0.510947593311417,0.087779770121193
"5775",5.33333333333333,2.77777777777778,2.77777777777778,5.6,0.982905982905984,1.30386790734273,1.32184991551081,1.32469636200942,0.910809448551162,0.320961924436746,0.338943932604826,0.341790379103436,-0.072096534354822
"5776",6.26666666666667,2.77777777777778,2.77777777777778,5.6,1.30098452883263,1.51615912288918,1.55036932094249,1.53675557310709,1.29303582169396,0.21517459405655,0.24938479210986,0.23577104427446,-0.00794870713867013
"5777",7.2,2.77777777777778,2.77777777777778,5.6,1.52329749103943,1.67611123098269,1.7063377369172,1.70495211769782,1.56322197804393,0.15281373994326,0.18304024587777,0.18165462665839,0.0399244870045001
"5778",8.13333333333333,2.77777777777778,2.77777777777778,5.6,1.68743509865005,1.80624081464892,1.82697623222971,1.81342163774813,1.72660569522964,0.11880571599887,0.13954113357966,0.12598653909808,0.0391705965795901
"5779",9.06666666666667,2.77777777777778,2.77777777777778,5.6,1.81359044995409,1.90545682845395,1.92198234587552,1.92435362811638,1.80041736333419,0.0918663784998599,0.10839189592143,0.11076317816229,-0.0131730866199
"5780",10,2.77777777777778,2.77777777777778,5.6,1.91358024691358,1.9840234880255,2.00439252995044,1.99910966670428,1.94835995016186,0.07044324111192,0.0908122830368601,0.0855294197906999,0.0347797032482799
"5781",1.6,3.88888888888889,2.77777777777778,5.6,-15.3703703703704,-4.0342825202744,-4.00678462329557,-3.97787911617455,-13.7722840195064,11.336087850096,11.3635857470748,11.3924912541958,1.598086350864
"5782",2.53333333333333,3.88888888888889,2.77777777777778,5.6,-4.32367149758454,-1.55287056797147,-1.52220288367133,-1.50670270042806,-4.26883952008294,2.77080092961307,2.80146861391321,2.81696879715648,0.0548319775015997
"5783",3.46666666666667,3.88888888888889,2.77777777777778,5.6,-1.63663663663664,-0.387376647048024,-0.363039191452141,-0.358320917921754,-1.37104929220104,1.24925998958862,1.2735974451845,1.27831571871489,0.2655873444356
"5784",4.4,3.88888888888889,2.77777777777778,5.6,-0.424836601307188,0.283474153365639,0.303306508541954,0.297366667824049,-0.316208190120186,0.708310754672827,0.728143109849142,0.722203269131237,0.108628411187002
"5785",5.33333333333333,3.88888888888889,2.77777777777778,5.6,0.264957264957266,0.712829566769248,0.731259636534368,0.736934144570218,0.246290678522804,0.447872301811982,0.466302371577102,0.471976879612952,-0.018666586434462
"5786",6.26666666666667,3.88888888888889,2.77777777777778,5.6,0.710267229254572,1.0146419645317,1.0354041757747,1.03066381408262,0.468132504102344,0.304374735277128,0.325136946520128,0.320396584828048,-0.242134725152228
"5787",7.2,3.88888888888889,2.77777777777778,5.6,1.02150537634409,1.23719587323061,1.27690467223831,1.27073146382824,1.18200216295706,0.21569049688652,0.25539929589422,0.24922608748415,0.16049678661297
"5788",8.13333333333333,3.88888888888889,2.77777777777778,5.6,1.25129802699896,1.413260031897,1.44901724410336,1.43660557075932,1.25485935432081,0.16196200489804,0.1977192171044,0.18530754376036,0.00356132732184999
"5789",9.06666666666667,3.88888888888889,2.77777777777778,5.6,1.42791551882461,1.55192637606447,1.58250885884461,1.58002897353516,1.42798923622752,0.12401085723986,0.15459334002,0.15211345471055,7.37174029099563e-05
"5790",10,3.88888888888889,2.77777777777778,5.6,1.5679012345679,1.66447201887281,1.68875983578246,1.69784461104555,1.59738390147234,0.09657078430491,0.12085860121456,0.12994337647765,0.0294826669044401
"5791",1.6,5,2.77777777777778,5.6,-20.5555555555556,-5.95902666902754,-5.97313503265769,-5.90436007619772,-20.1881104122577,14.5965288865281,14.5824205228979,14.6511954793579,0.3674451432979
"5792",2.53333333333333,5,2.77777777777778,5.6,-6.35265700483092,-2.74578818372714,-2.73785478605213,-2.73589229569618,-6.63473983415333,3.60686882110378,3.61480221877879,3.61676470913474,-0.28208282932241
"5793",3.46666666666667,5,2.77777777777778,5.6,-2.8978978978979,-1.28178108956228,-1.27079465637333,-1.27472426816551,-2.83594612184443,1.61611680833562,1.62710324152457,1.62317362973239,0.06195177605347
"5794",4.4,5,2.77777777777778,5.6,-1.33986928104575,-0.42659100726074,-0.405160099550859,-0.383348884905243,-1.12739982186764,0.91327827378501,0.934709181494891,0.956520396140507,0.21246945917811
"5795",5.33333333333333,5,2.77777777777778,5.6,-0.452991452991452,0.143379804117287,0.155725848406893,0.157521033279639,-0.271571555767843,0.596371257108739,0.608717301398345,0.610512486271091,0.181419897223609
"5796",6.26666666666667,5,2.77777777777778,5.6,0.119549929676513,0.528421919056579,0.542703035358361,0.538181001648635,0.136174355293437,0.408871989380066,0.423153105681848,0.418631071972122,0.016624425616924
"5797",7.2,5,2.77777777777778,5.6,0.519713261648746,0.814832472699291,0.834473845533112,0.837022847517005,0.896043152977016,0.295119211050545,0.314760583884366,0.317309585868259,0.37632989132827
"5798",8.13333333333333,5,2.77777777777778,5.6,0.815160955347872,1.03033145284484,1.06150769270565,1.06393620990616,0.638113741153592,0.215170497496968,0.246346737357778,0.248775254558288,-0.17704721419428
"5799",9.06666666666667,5,2.77777777777778,5.6,1.04224058769513,1.21577346943058,1.23784845497466,1.24432258219914,1.057311825943,0.17353288173545,0.19560786727953,0.20208199450401,0.0150712382478702
"5800",10,5,2.77777777777778,5.6,1.22222222222222,1.36183470945845,1.38237737688091,1.37042881575387,1.25559315005381,0.13961248723623,0.16015515465869,0.14820659353165,0.0333709278315899
"5801",1.6,-5,3.88888888888889,5.6,27.2222222222222,12.7354463932362,12.6432671416121,12.650699853169,27.3001800480697,-14.486775828986,-14.5789550806101,-14.5715223690532,0.0779578258474984
"5802",2.53333333333333,-5,3.88888888888889,5.6,13.0193236714976,9.46597131863459,9.40935919870852,9.40643486987544,12.8476777827444,-3.55335235286301,-3.60996447278908,-3.61288880162216,-0.171645888753201
"5803",3.46666666666667,-5,3.88888888888889,5.6,9.56456456456456,7.93282351966198,7.91786670600886,7.90807114918641,9.5029046495234,-1.63174104490258,-1.6466978585557,-1.65649341537815,-0.0616599150411599
"5804",4.4,-5,3.88888888888889,5.6,8.00653594771242,7.066155467071,7.06263360705982,7.03340942204833,7.44204300959228,-0.94038048064142,-0.9439023406526,-0.97312652566409,-0.56449293812014
"5805",5.33333333333333,-5,3.88888888888889,5.6,7.11965811965812,6.51124460681222,6.51609480725852,6.5036555917486,6.90882208907035,-0.608413512845901,-0.6035633123996,-0.61600252790952,-0.21083603058777
"5806",6.26666666666667,-5,3.88888888888889,5.6,6.54711673699016,6.11582028315236,6.13215117986844,6.12096880361301,6.27731235107287,-0.431296453837801,-0.414965557121721,-0.42614793337715,-0.269804385917291
"5807",7.2,-5,3.88888888888889,5.6,6.14695340501792,5.8295995946967,5.84965511480851,5.83502939588865,6.24317208077798,-0.317353810321221,-0.297298290209411,-0.31192400912927,0.0962186757600598
"5808",8.13333333333333,-5,3.88888888888889,5.6,5.8515057113188,5.60019712977271,5.62108324672539,5.58946435197859,5.6599238589797,-0.25130858154609,-0.23042246459341,-0.26204135934021,-0.1915818523391
"5809",9.06666666666667,-5,3.88888888888889,5.6,5.62442607897153,5.42600072428896,5.43544823176766,5.41814114926401,5.8689239426292,-0.198425354682571,-0.18897784720387,-0.20628492970752,0.24449786365767
"5810",10,-5,3.88888888888889,5.6,5.44444444444444,5.29193245828525,5.28758943592607,5.29141553559786,5.25690581483862,-0.15251198615919,-0.15685500851837,-0.15302890884658,-0.18753862960582
"5811",1.6,-3.88888888888889,3.88888888888889,5.6,22.037037037037,10.760796793148,10.7259098417682,10.6448563261719,22.2807064247451,-11.276240243889,-11.3111271952688,-11.3921807108651,0.243669387708103
"5812",2.53333333333333,-3.88888888888889,3.88888888888889,5.6,10.9903381642512,8.20072375063551,8.18015164562792,8.19592724942637,10.8215571300143,-2.78961441361569,-2.81018651862328,-2.79441091482483,-0.1687810342369
"5813",3.46666666666667,-3.88888888888889,3.88888888888889,5.6,8.3033033033033,7.02805880253724,7.02037341678699,7.03245055628207,8.05816303047992,-1.27524450076606,-1.28292988651631,-1.27085274702123,-0.245140272823381
"5814",4.4,-3.88888888888889,3.88888888888889,5.6,7.09150326797386,6.3661437356313,6.35969595731734,6.34251851481949,6.95748437375719,-0.72535953234256,-0.73180731065652,-0.74898475315437,-0.134018894216671
"5815",5.33333333333333,-3.88888888888889,3.88888888888889,5.6,6.4017094017094,5.92844652286407,5.93618817077497,5.91575064612545,6.40761225725616,-0.47326287884533,-0.465521230934431,-0.48595875558395,0.00590285554675951
"5816",6.26666666666667,-3.88888888888889,3.88888888888889,5.6,5.9563994374121,5.62862639580869,5.63304146020516,5.60876066111124,5.85388619787038,-0.327773041603409,-0.32335797720694,-0.34763877630086,-0.10251323954172
"5817",7.2,-3.88888888888889,3.88888888888889,5.6,5.64516129032258,5.39618993679831,5.40288078442822,5.38369361673815,5.59611151650807,-0.24897135352427,-0.24228050589436,-0.26146767358443,-0.0490497738145104
"5818",8.13333333333333,-3.88888888888889,3.88888888888889,5.6,5.41536863966771,5.22345931917216,5.22056178842903,5.24110400524464,5.26840269628696,-0.19190932049555,-0.19480685123868,-0.17426463442307,-0.14696594338075
"5819",9.06666666666667,-3.88888888888889,3.88888888888889,5.6,5.23875114784206,5.09211560299445,5.08459376772576,5.05702338843967,5.19855093863996,-0.14663554484761,-0.1541573801163,-0.18172775940239,-0.0402002092020997
"5820",10,-3.88888888888889,3.88888888888889,5.6,5.09876543209877,4.97674371144545,4.974649945588,4.98206402135537,5.04664417200946,-0.12202172065332,-0.12411548651077,-0.1167014107434,-0.0521212600893106
"5821",1.6,-2.77777777777778,3.88888888888889,5.6,16.8518518518518,8.78553425474994,8.72087933717783,8.7292256247445,16.9082120343745,-8.06631759710186,-8.13097251467397,-8.1226262271073,0.0563601825226989
"5822",2.53333333333333,-2.77777777777778,3.88888888888889,5.6,8.96135265700483,6.96026383818609,6.95214370671442,6.96675268734474,8.82817731965152,-2.00108881881874,-2.00920895029041,-1.99459996966009,-0.133175337353311
"5823",3.46666666666667,-2.77777777777778,3.88888888888889,5.6,7.04204204204204,6.14328229439401,6.11652711388007,6.13072625333332,7.04310935367794,-0.898759747648031,-0.92551492816197,-0.911315788708721,0.00106731163589924
"5824",4.4,-2.77777777777778,3.88888888888889,5.6,6.17647058823529,5.66100455654509,5.65042380541236,5.66852243955112,6.10365359838225,-0.5154660316902,-0.52604678282293,-0.50794814868417,-0.07281698985304
"5825",5.33333333333333,-2.77777777777778,3.88888888888889,5.6,5.68376068376068,5.35121159852938,5.35145788805404,5.3433402984535,5.58217921982029,-0.3325490852313,-0.33230279570664,-0.340420385307181,-0.10158146394039
"5826",6.26666666666667,-2.77777777777778,3.88888888888889,5.6,5.36568213783404,5.12595507011553,5.12943924822732,5.14709522391006,5.4311235232244,-0.23972706771851,-0.23624288960672,-0.21858691392398,0.0654413853903604
"5827",7.2,-2.77777777777778,3.88888888888889,5.6,5.14336917562724,4.97036426601403,4.9628755408565,4.95355043991691,5.05963239586705,-0.173004909613209,-0.180493634770739,-0.18981873571033,-0.0837367797601898
"5828",8.13333333333333,-2.77777777777778,3.88888888888889,5.6,4.97923156801662,4.84892981438117,4.83745136582765,4.84280057045107,4.94873439507245,-0.13030175363545,-0.14178020218897,-0.13643099756555,-0.0304971729441696
"5829",9.06666666666667,-2.77777777777778,3.88888888888889,5.6,4.85307621671258,4.74753366002548,4.73635619996627,4.73896129974568,4.84496790647814,-0.1055425566871,-0.11672001674631,-0.1141149169669,-0.00810831023443992
"5830",10,-2.77777777777778,3.88888888888889,5.6,4.75308641975309,4.66377703162176,4.65648601920064,4.65396563145245,4.78869974482323,-0.0893093881313298,-0.0966004005524495,-0.09912078830064,0.0356133250701403
"5831",1.6,-1.66666666666667,3.88888888888889,5.6,11.6666666666667,6.83672328729884,6.79155158232555,6.84312864443812,11.6528575548618,-4.82994337936786,-4.87511508434115,-4.82353802222858,-0.0138091118048997
"5832",2.53333333333333,-1.66666666666667,3.88888888888889,5.6,6.93236714975845,5.73613739580319,5.72218902306922,5.7663787123049,6.97408199248504,-1.19622975395526,-1.21017812668923,-1.16598843745355,0.0417148427265897
"5833",3.46666666666667,-1.66666666666667,3.88888888888889,5.6,5.78078078078078,5.25537675501358,5.22534394231227,5.22634903195601,5.78413246299209,-0.5254040257672,-0.55543683846851,-0.554431748824769,0.00335168221130999
"5834",4.4,-1.66666666666667,3.88888888888889,5.6,5.26143790849673,4.96265350010817,4.94527616960828,4.95003032657184,5.2327386510053,-0.29878440838856,-0.31616173888845,-0.31140758192489,-0.0286992574914304
"5835",5.33333333333333,-1.66666666666667,3.88888888888889,5.6,4.96581196581197,4.76652105905378,4.760830891522,4.76489312857982,4.96405730183899,-0.199290906758191,-0.204981074289971,-0.20091883723215,-0.00175466397298063
"5836",6.26666666666667,-1.66666666666667,3.88888888888889,5.6,4.77496483825598,4.63513399805478,4.62296797868777,4.63360749042502,4.77496628719355,-0.1398308402012,-0.15199685956821,-0.14135734783096,1.44893756992559e-06
"5837",7.2,-1.66666666666667,3.88888888888889,5.6,4.6415770609319,4.5361939716343,4.52747526562009,4.53036386463372,4.63226653772722,-0.1053830892976,-0.11410179531181,-0.111213196298181,-0.00931052320468062
"5838",8.13333333333333,-1.66666666666667,3.88888888888889,5.6,4.54309449636552,4.46138351230431,4.45310824363162,4.44751740489415,4.50917829969523,-0.0817109840612105,-0.0899862527339002,-0.0955770914713705,-0.0339161966702903
"5839",9.06666666666667,-1.66666666666667,3.88888888888889,5.6,4.4674012855831,4.40231865746736,4.3999713464281,4.411583471381,4.44558577405095,-0.0650826281157402,-0.0674299391549997,-0.0558178142020997,-0.0218155115321501
"5840",10,-1.66666666666667,3.88888888888889,5.6,4.40740740740741,4.35758795653816,4.35620599353541,4.36609825287697,4.3906056818577,-0.0498194508692498,-0.0512014138720005,-0.04130915453044,-0.0168017255497102
"5841",1.6,-0.555555555555555,3.88888888888889,5.6,6.48148148148148,4.84839341467826,4.84618306957824,4.85957930764631,6.54554646146717,-1.63308806680322,-1.63529841190324,-1.62190217383517,0.0640649799856901
